endTime,artistName,trackName,msPlayed
2020-01-06 08:38:00,Unknown Mortal Orchestra,So Good At Being in Trouble,230146
2020-01-06 08:43:00,Beach House,Space Song,320466
2020-01-06 08:47:00,Andy Shauf,You're Out Wasting,226720
2020-01-06 08:51:00,Houndmouth,For No One,229946
2020-01-06 08:53:00,Sharon Van Etten,The End of the World,178640
2020-01-06 08:57:00,Sylvan Esso,Die Young,210613
2020-01-06 09:01:00,Father John Misty,Ballad of the Dying Man,290736
2020-01-06 09:05:00,The Black Keys,You're the One,208226
2020-01-06 09:08:00,Khruangbin,A Calf Born in Winter,209024
2020-01-06 09:12:00,Andy Shauf,The Magician,231838
2020-01-06 09:16:00,Cass McCombs,Brighter!,236960
2020-01-06 09:25:00,Kevin Morby,Harlem River,555883
2020-01-06 09:37:00,Cat Power,Stay,238176
2020-01-06 09:40:00,Michael Kiwanuka,Cold Little Heart - Radio Edit,210299
2020-01-06 09:44:00,Valerie June,Wanna Be On Your Mind,236346
2020-01-06 09:50:00,Bahamas,All I've Ever Known,375973
2020-01-06 10:01:00,The War On Drugs,Thinking of a Place,670666
2020-01-06 10:07:00,Beck,Debra,343360
2020-01-06 10:11:00,Local Natives,Coins,237693
2020-01-06 10:14:00,Whitney,Southern Nights,212621
2020-01-06 10:17:00,Father John Misty,Real Love Baby,189293
2020-01-06 10:24:00,Kevin Morby,City Music,404373
2020-01-06 10:27:00,Foxygen,Shuggie,201706
2020-01-06 10:30:00,The Arcs,Searching the Blue,181480
2020-01-06 10:34:00,alt-J,Lovely Day (Bonus Track),241545
2020-01-06 10:38:00,Beach House,Myth,258653
2020-01-06 10:43:00,Father John Misty,Ballad of the Dying Man,290736
2020-01-06 10:48:00,Lord Huron,When the Night is Over,311226
2020-01-06 10:52:00,St. Paul & The Broken Bones,Grass Is Greener,254333
2020-01-06 10:55:00,The Black Keys,You're the One,208226
2020-01-06 10:59:00,Jim James,Here In Spirit,256413
2020-01-06 11:04:00,Bombay Bicycle Club,You Already Know,262533
2020-01-06 11:08:00,Nick Hakim,I Don't Know,299839
2020-01-06 11:12:00,James Vincent McMorrow,True Care,234333
2020-01-06 11:14:00,alt-J,"Dancing in the Moonlight (It's Caught Me in Its Spotlight) - Live from Spotify Studios, New York City, NY",143966
2020-01-06 11:17:00,Wilco,If I Ever Was a Child,175946
2020-01-06 11:20:00,St. Vincent,New York,154960
2020-01-06 11:24:00,Father John Misty,When You're Smiling And Astride Me,274053
2020-01-06 11:28:00,Black Pumas,Colors,246586
2020-01-06 11:31:00,Lord Huron,Wait by the River,191306
2020-01-06 11:35:00,The Shins,New Slang,231173
2020-01-06 11:40:00,Courtney Barnett,Avant Gardener,312226
2020-01-06 11:43:00,Bahamas,Whole Wide World,155240
2020-01-06 11:47:00,alt-J,Lovely Day (Bonus Track),241545
2020-01-06 11:50:00,HOMESHAKE,Give It to Me,188971
2020-01-06 11:57:00,My Morning Jacket,Only Memories Remain,429858
2020-01-06 12:02:00,Father John Misty,Ballad of the Dying Man,290736
2020-01-06 12:06:00,St. Paul & The Broken Bones,Grass Is Greener,254333
2020-01-06 12:09:00,Big Thief,Shark Smile - Edit,194760
2020-01-06 12:13:00,Julia Jacklin,Someday - triple j Like A Version,264908
2020-01-06 12:16:00,Khruangbin,A Calf Born in Winter,209024
2020-01-06 12:21:00,Grizzly Bear,"Ready, Able",257213
2020-01-06 12:26:00,TV On The Radio,Young Liars,312280
2020-01-06 12:28:00,Local Natives,Dark Days,180413
2020-01-06 12:31:00,alt-J,"Dancing in the Moonlight (It's Caught Me in Its Spotlight) - Live from Spotify Studios, New York City, NY",143966
2020-01-06 12:37:00,Father John Misty,When You're Smiling And Astride Me,274053
2020-01-06 12:38:00,Andrew Bird,Truth Lies Low,57786
2020-01-06 16:47:00,Joshua Rainhorn,Wine and Cigarettes,14458
2020-01-06 18:07:00,Paulinho e Beatriz,Voce Tem,3407
2020-01-06 18:07:00,Joshua Rainhorn,Wine and Cigarettes,135308
2020-01-06 18:12:00,ASADI,Caspian,190129
2020-01-06 18:16:00,OSAK,Oriental,212643
2020-01-06 18:19:00,Fakear,Kobra (feat. Pouvoir Magique),157918
2020-01-06 18:20:00,Omar Souleyman,Ya Bnayya - Bad Royale Remix,104850
2020-01-06 18:23:00,Serhat Durmus,Mirror,142105
2020-01-06 18:26:00,Dav the Ninja,Tribe,206503
2020-01-06 18:27:00,Gagexa,Ankh,74962
2020-01-06 18:30:00,Elyanna,Oululee Leh,151118
2020-01-06 18:30:00,Murda,Boynumdaki Chain,37000
2020-01-06 18:34:00,Natacha Atlas,Love Throughout The World,237972
2020-01-07 17:55:00,Natacha Atlas,Love Throughout The World,109975
2020-01-07 18:02:00,Dole & Kom,Fly Bar (feat. Seth Schwarz),449244
2020-01-07 18:11:00,Be Svendsen,Nabia,537164
2020-01-07 18:20:00,Strolch,Kati Yake,542950
2020-01-07 18:29:00,Bahramji & Mashti,Cameldriver,533680
2020-01-07 18:35:00,NU,Man O To - Be Svendsen Remix,419960
2020-01-07 18:44:00,Modd,Dusty Clouds,494186
2020-01-07 18:49:00,Amanaska,Bombora - Sucré Salé Remix,352040
2020-01-07 18:54:00,Claudio Ricci,Antares,319946
2020-01-07 19:02:00,Satori,Bad Looking Trouble - Hraach Remix,471256
2020-01-07 19:11:00,Dirty Doering,Ete Pluvieux - Original Mix,537499
2020-01-07 19:18:00,Kora (CA),Wahiba - Original,441866
2020-01-07 19:24:00,FEATHERED SUN,Bulbo,367665
2020-01-07 19:30:00,Kerala Dust,Nevada,363094
2020-01-07 19:37:00,Armen Miran,Aldebaran - Original,416188
2020-01-07 19:46:00,Oceanvs Orientalis,Tarlabasi - Be Svendsen Remix,545813
2020-01-07 19:52:00,Hraach,Lullaby - Original,373377
2020-01-07 20:00:00,Bernstein (CH),Maghreb - Original Mix,464340
2020-01-07 20:07:00,Goldcap,Mirage - Original,480729
2020-01-07 20:25:00,Geju,Niv,107197
2020-01-07 21:16:00,Geju,Niv,301875
2020-01-07 21:24:00,Dole,Phara Oh,527134
2020-01-07 21:31:00,Birds of Mind,Ankara,397409
2020-01-07 21:39:00,Rey&Kjavik,Ulima,486995
2020-01-07 21:48:00,Ipek Ipekcioglu,Uyan Uyan,562799
2020-01-07 22:03:00,Curry & Krawall,The Soul Condor,319106
2020-01-07 22:16:00,Curry & Krawall,The Soul Condor,32645
2020-01-08 11:59:00,Curry & Krawall,The Soul Condor,22720
2020-01-08 12:04:00,Crussen,Theme for Namgar - Crussen Edit,348142
2020-01-08 12:18:00,Ninze,Old Chap - Billy Caso's Pineapple Remix,234656
2020-01-08 15:56:00,Ninze,Old Chap - Billy Caso's Pineapple Remix,192375
2020-01-08 16:04:00,YokoO,Orenda,458565
2020-01-08 16:10:00,Viken Arman,Rosas - Nu Remix,332574
2020-01-08 16:41:00,Rey&Kjavik,Saraswati,138844
2020-01-08 16:56:00,Hildur Guðnadóttir,A Bad Comedian,935
2020-01-08 16:56:00,Hildur Guðnadóttir,Penny Taken to the Hospital,0
2020-01-08 16:56:00,Hildur Guðnadóttir,Young Penny,0
2020-01-08 16:56:00,Hildur Guðnadóttir,Following Sophie,1244
2020-01-08 16:56:00,Hildur Guðnadóttir,Arthur Comes to Sophie,1515
2020-01-08 16:56:00,Hildur Guðnadóttir,Defeated Clown,1272
2020-01-08 16:56:00,Hildur Guðnadóttir,Subway,0
2020-01-08 16:56:00,Hildur Guðnadóttir,Meeting Bruce Wayne,2217
2020-01-08 16:56:00,Hildur Guðnadóttir,Hoyt's Office,7080
2020-01-08 16:56:00,Hildur Guðnadóttir,Penny in the Hospital,1592
2020-01-08 16:56:00,Hildur Guðnadóttir,Looking for Answers,537
2020-01-08 16:56:00,Hildur Guðnadóttir,Hiding in the Fridge,1846
2020-01-08 16:57:00,Cream,White Room,5064
2020-01-08 16:57:00,Hildur Guðnadóttir,Escape from the Train,506
2020-01-08 16:57:00,Hildur Guðnadóttir,Confession,1737
2020-01-08 16:57:00,Etta James,Stormy Weather,1558
2020-01-08 16:57:00,Hildur Guðnadóttir,Learning How to Act Normal,2232
2020-01-08 16:57:00,Hildur Guðnadóttir,Call Me Joker,250
2020-01-08 16:57:00,Fred Astaire,Slap That Bass,1533
2020-01-08 16:57:00,Hildur Guðnadóttir,Bathroom Dance,2092
2020-01-08 16:57:00,The Guess Who,Laughing,3184
2020-01-08 16:58:00,Jackson C. Frank,My Name Is Carnival - 2001 Remaster,71621
2020-01-08 18:00:00,Jackson C. Frank,My Name Is Carnival - 2001 Remaster,12081
2020-01-08 18:12:00,Unknown Mortal Orchestra,From the Sun,84400
2020-01-08 23:37:00,Unknown Mortal Orchestra,From the Sun,199187
2020-01-08 23:40:00,Unknown Mortal Orchestra,Swim and Sleep (Like a Shark),165226
2020-01-08 23:44:00,Unknown Mortal Orchestra,So Good At Being in Trouble,230146
2020-01-08 23:46:00,Unknown Mortal Orchestra,One at a Time,148520
2020-01-08 23:52:00,Unknown Mortal Orchestra,The Opposite of Afternoon,325493
2020-01-08 23:58:00,Unknown Mortal Orchestra,No Need for a Leader,344506
2020-01-09 00:05:00,Unknown Mortal Orchestra,Monki,438906
2020-01-09 00:06:00,Unknown Mortal Orchestra,Dawn,68040
2020-01-09 00:10:00,Unknown Mortal Orchestra,Faded in the Morning,261520
2020-01-09 00:13:00,Unknown Mortal Orchestra,Secret Xtians,163333
2020-01-09 00:18:00,Unknown Mortal Orchestra,If You’re Going to Break Yourself,277591
2020-01-09 00:25:00,Deerhunter,He Would Have Laughed,449372
2020-01-09 00:27:00,Crumb,Ghostride,126120
2020-01-09 00:32:00,Beach House,Space Song,320466
2020-01-09 00:36:00,Blood Orange,Charcoal Baby,242341
2020-01-09 00:40:00,Grizzly Bear,Two Weeks,243160
2020-01-09 00:45:00,Unknown Mortal Orchestra,From the Sun,283506
2020-01-09 00:48:00,Foxygen,Shuggie,201706
2020-01-09 00:52:00,Whitney,No Woman,237973
2020-01-09 00:55:00,Beach House,Master of None,199413
2020-01-09 00:59:00,Cass McCombs,Opposite House,254541
2020-01-09 01:01:00,Unknown Mortal Orchestra,Like Acid Rain,122426
2020-01-09 01:05:00,Real Estate,Darling,260386
2020-01-09 01:09:00,Tennis,Runner,216960
2020-01-09 01:13:00,Blood Orange,You're Not Good Enough,261360
2020-01-09 01:16:00,Unknown Mortal Orchestra,Not in Love We’re Just High,217986
2020-01-09 01:20:00,TV Girl,Cigarettes out the Window,198960
2020-01-09 01:23:00,Whitney,Giving Up,190466
2020-01-09 01:28:00,Cass McCombs,Bum Bum Bum,299671
2020-01-09 01:32:00,Ariel Pink,Baby,287426
2020-01-09 01:34:00,Unknown Mortal Orchestra,Chronos Feasts on His Children,101702
2020-01-09 01:44:00,Tennis,In the Morning I'll Be Better,35539
2020-01-09 03:44:00,Tennis,In the Morning I'll Be Better,177987
2020-01-09 03:48:00,Father John Misty,Nancy From Now On,234160
2020-01-09 03:49:00,Blood Orange,Saint,76844
2020-01-09 03:56:00,Blood Orange,Saint,1550
2020-01-09 04:01:00,Jerkcurb,Walking in the Air,274049
2020-01-09 05:20:00,The White Stripes,Seven Nation Army,155547
2020-01-09 06:53:00,Sugar Candy Mountain,Playground Love,92455
2020-01-09 06:55:00,Sugar Candy Mountain,Playground Love,114520
2020-01-09 06:59:00,Twin Peaks,Blue Coupe,222672
2020-01-09 07:02:00,Crumb,Bones,193981
2020-01-09 07:09:00,Deerhunter,He Would Have Laughed,449372
2020-01-09 07:13:00,The Growlers,Problems III,214106
2020-01-09 07:17:00,John Maus,Hey Moon,248706
2020-01-09 07:20:00,Night Moves,Strands Align,187893
2020-01-09 07:24:00,Sunbeam Sound Machine,In Your Arms,279349
2020-01-09 07:29:00,Jerkcurb,Devils Catflap,302240
2020-01-09 07:32:00,Black Moth Super Rainbow,Twin Of Myself (Original),200778
2020-01-09 07:34:00,TOPS,Echo of Dawn,131593
2020-01-09 07:41:00,The Brian Jonestown Massacre,Fingertips,427617
2020-01-09 08:00:00,Unknown Mortal Orchestra,SB-06,1142213
2020-01-09 08:05:00,Skinshape,I Didn't Know - Extended,266291
2020-01-09 08:11:00,Club Kuru,Meet Your Maker,389000
2020-01-09 08:16:00,GUM,The Blue Marble,285643
2020-01-09 08:20:00,Ariel Pink,Another Weekend,254520
2020-01-09 08:22:00,Inner Wave,Six AM,125875
2020-01-09 08:25:00,Part Time,Night Drive,224092
2020-01-09 09:10:00,Morgan Delt,Some Sunsick Day,54764
2020-01-09 11:22:00,Morgan Delt,Some Sunsick Day,256709
2020-01-09 11:27:00,Alka Yagnik,Agar Tum Saath Ho,341054
2020-01-09 11:40:00,Men I Trust,Show Me How,68396
2020-01-09 14:14:00,Men I Trust,Show Me How,146959
2020-01-09 14:18:00,The Growlers,Night Ride,251424
2020-01-09 14:22:00,Foxygen,Livin' a Lie,242576
2020-01-09 14:32:00,Ultimate Spinach,Mind Flowers,580093
2020-01-09 14:35:00,Das Kope,Ready for the Summer,204761
2020-01-09 14:39:00,Japanese Breakfast,Head Over Heels,237333
2020-01-09 14:43:00,Men I Trust,Numb,219340
2020-01-09 14:52:00,Connan Mockasin,Charlotte's Thong,536254
2020-01-09 14:57:00,Crumb,Locket,318378
2020-01-09 15:01:00,Skinshape,I Didn't Know - Extended,266291
2020-01-09 15:04:00,levitation room,Ooh Child,180152
2020-01-09 15:07:00,Wild Nothing,Blue Wings,225893
2020-01-09 15:10:00,Swim Mountain,Youth,171706
2020-01-09 15:14:00,Mr Twin Sister,Meet the Frownies,240493
2020-01-09 15:17:00,Parquet Courts,Tenderness,186106
2020-01-09 15:25:00,Kikagaku Moyo,Dripping Sun,470092
2020-01-09 15:29:00,Sunbeam Sound Machine,In Your Arms,279349
2020-01-09 15:33:00,The Growlers,Problems III,214106
2020-01-09 15:36:00,Night Moves,Strands Align,187893
2020-01-09 15:40:00,Skinshape,Don't Call My Name,249846
2020-01-09 15:42:00,Inner Wave,Six AM,125875
2020-01-09 15:47:00,Puma Blue,Moon Undah Water,332318
2020-01-09 15:51:00,Pond,Tasmania,244253
2020-01-09 15:55:00,Unknown Mortal Orchestra,So Good At Being in Trouble,230146
2020-01-09 15:58:00,Men I Trust,Norton Commander (All We Need),206158
2020-01-09 16:05:00,The Brian Jonestown Massacre,Anemone,334466
2020-01-09 16:09:00,Das Kope,L.A.X.,250500
2020-01-09 16:14:00,The Nude Party,Astral Man,334880
2020-01-09 16:19:00,Sam Evian,Next to You,260978
2020-01-09 16:23:00,Shintaro Sakamoto,未来の人へ,285066
2020-01-09 16:27:00,Her's,What Once Was,255067
2020-01-09 16:31:00,Moses Gunn Collective,Shalala,228015
2020-01-09 16:39:00,Men I Trust,Lauren,218210
2020-01-09 16:43:00,Das Kope,Ready for the Summer,204761
2020-01-09 16:46:00,Men I Trust,Lauren,218210
2020-01-09 16:49:00,Japanese Breakfast,Road Head,195106
2020-01-09 17:04:00,The Brian Jonestown Massacre,Fingertips,288882
2020-01-09 17:11:00,The Brian Jonestown Massacre,Fingertips,138804
2020-01-09 17:16:00,Shintaro Sakamoto,未来の人へ,285066
2020-01-09 17:19:00,Black Moth Super Rainbow,Twin Of Myself (Original),200778
2020-01-09 17:22:00,Crumb,Bones,193981
2020-01-09 17:25:00,BADBADNOTGOOD,Time Moves Slow,166980
2020-01-10 03:09:00,BADBADNOTGOOD,Time Moves Slow,106885
2020-01-10 03:10:00,Wooden Shjips,Staring At The Sun,73875
2020-01-10 05:09:00,Wooden Shjips,Staring At The Sun,374123
2020-01-10 05:14:00,Sam Evian,Dark Love,287498
2020-01-10 05:16:00,Inner Wave,Six AM,125875
2020-01-10 05:23:00,Club Kuru,Meet Your Maker,389000
2020-01-10 05:28:00,Matty,I'll Gladly Place Myself Below You,312360
2020-01-10 05:31:00,The Growlers,Problems III,214106
2020-01-10 05:37:00,Morgan Delt,Some Sunsick Day,311280
2020-01-10 05:44:00,Thee Oh Sees,Sticky Hulks,410600
2020-01-10 05:48:00,John Maus,Hey Moon,248706
2020-01-10 05:52:00,Khruangbin,White Gloves,218306
2020-01-10 05:55:00,Love,Always See Your Face,209133
2020-01-10 05:58:00,Das Kope,Kids in the Sky,218275
2020-01-10 06:03:00,Jerkcurb,Devils Catflap,302240
2020-01-10 06:08:00,Unknown Mortal Orchestra,Hunnybee,268333
2020-01-10 06:11:00,Men I Trust,Numb,219340
2020-01-10 06:18:00,Cotton Jones,I Am The Changer,394840
2020-01-10 06:22:00,Yellow Days,What's It All For?,251422
2020-01-10 06:25:00,levitation room,Ooh Child,180152
2020-01-10 06:30:00,Crumb,Locket,318378
2020-01-10 06:34:00,GUM,The Blue Marble,285642
2020-01-10 06:39:00,Shintaro Sakamoto,未来の人へ,285066
2020-01-10 06:43:00,Twin Peaks,Blue Coupe,222672
2020-01-10 06:46:00,Morabeza Tobacco,TTYL,231862
2020-01-10 07:25:00,Das Kope,L.A.X.,221698
2020-01-10 13:22:00,Das Kope,L.A.X.,29105
2020-01-10 13:32:00,Ultimate Spinach,Mind Flowers,580093
2020-01-10 13:36:00,Skinshape,Don't Call My Name,249846
2020-01-10 13:39:00,Night Moves,Strands Align,187893
2020-01-10 13:44:00,King Gizzard & The Lizard Wizard,Work This Time,276893
2020-01-10 14:13:00,Japanese Breakfast,Head Over Heels,237333
2020-01-10 14:17:00,Foxygen,Livin' a Lie,242576
2020-01-10 14:21:00,Goth Babe,Sometimes,262736
2020-01-10 14:25:00,Khruangbin,Texas Sun,252811
2020-01-10 14:28:00,Faye Webster,Kingston,202160
2020-01-10 14:32:00,Men I Trust,Show Me How,215110
2020-01-10 14:36:00,The Holydrug Couple,Forever End,240468
2020-01-10 14:42:00,Kikagaku Moyo,Dripping Sun,366822
2020-01-10 14:46:00,The Growlers,Night Ride,251424
2020-01-10 14:50:00,Part Time,Night Drive,224093
2020-01-10 14:54:00,Sunbeam Sound Machine,Talking Distance,249578
2020-01-10 14:55:00,Unknown Mortal Orchestra,So Good At Being in Trouble,72501
2020-01-10 14:57:00,Matty,Embarrassed,158082
2020-01-10 15:07:00,Matty,Embarrassed,63838
2020-01-10 15:10:00,Matty,Verocai,192706
2020-01-10 15:14:00,Matty,How Can He Be,153600
2020-01-10 15:19:00,Matty,I'll Gladly Place Myself Below You,312360
2020-01-10 15:23:00,Matty,Clear,207266
2020-01-10 15:26:00,Matty,Polished,186733
2020-01-10 15:29:00,Matty,"Nothing, Yet",195000
2020-01-10 15:31:00,Matty,Butter,131453
2020-01-10 15:40:00,Matty,Déjàvu,511760
2020-01-10 15:48:00,Matty,Déjàvu,511760
2020-01-10 15:52:00,MorMor,Whatever Comes to Mind,249303
2020-01-10 15:55:00,Drugdealer,Suddenly,168059
2020-01-10 17:54:00,Twin Shadow,Saturdays (feat. HAIM),16720
2020-01-10 17:55:00,LEN,Steal My Sunshine,32120
2020-01-10 17:55:00,Twin Shadow,Saturdays (feat. HAIM),1600
2020-01-10 19:37:00,Twin Shadow,Saturdays (feat. HAIM),203838
2020-01-10 19:42:00,ScHoolboy Q,Hell Of A Night,272453
2020-01-10 20:00:00,St. Lucia,Walking Away - RAC Mix,194547
2020-01-10 20:06:00,St. Lucia,Walking Away - RAC Mix,68533
2020-01-10 20:20:00,Gold Fields,Glow,248466
2020-01-11 01:23:00,Gold Fields,Glow,236615
2020-01-11 01:28:00,Frank Ocean,Super Rich Kids,304760
2020-01-11 01:31:00,Hazey Eyes,Emotion,204525
2020-01-11 01:35:00,The Colourist,Little Games - St. Lucia Remix,273400
2020-01-11 01:42:00,The Atlas Collective,Alah alah ya lah - Polocorp's Slow Disco Edit,418505
2020-01-11 01:47:00,Polo & Pan,Dragon Pom Z,317207
2020-01-11 01:49:00,HAIM,The Wire,109322
2020-01-11 04:38:00,HAIM,The Wire,10541
2020-01-11 04:52:00,Courtney Barnett,Avant Gardener,253880
2020-01-11 07:37:00,Courtney Barnett,Avant Gardener,48874
2020-01-11 07:37:00,Courtney Barnett,Pedestrian at Best,0
2020-01-11 07:42:00,Courtney Barnett,Avant Gardener,312226
2020-01-11 07:47:00,Courtney Barnett,Pedestrian at Best,230560
2020-01-11 07:54:00,Courtney Barnett,Over Everything,379853
2020-01-11 07:59:00,Courtney Barnett,Depreston,88328
2020-01-11 09:32:00,James Henry Jr.,Take Me Down Easy,349437
2020-01-11 09:36:00,Special Needs,The Last Boy On The swings,213973
2020-01-11 09:38:00,Nina Simone,Stars (Live at Montreux),165978
2020-01-11 09:39:00,Jack Campbell,Absentee,11024
2020-01-11 09:39:00,Stephan Jacobs,Colors of the Sun,1600
2020-01-11 09:43:00,Snowgoons,Starlight,232813
2020-01-11 09:48:00,Daniel Johnston,Story Of An Artist,19515
2020-01-11 09:48:00,Grizzly Bear,Losing All Sense,305866
2020-01-11 09:51:00,Oceans Ahead,Down,171240
2020-01-11 09:55:00,George Harrison,My Sweet Lord - 2014 Mix,281226
2020-01-11 10:02:00,Peter Cat Recording Co.,I'm This,278986
2020-01-11 10:05:00,Amit Trivedi,Nayan Tarse,187199
2020-01-11 10:06:00,The Yellow Diary,Dheere Se,44712
2020-01-11 14:11:00,Tame Impala,Lost In Yesterday,249586
2020-01-11 18:43:00,Boney M.,"Rasputin - 7"" Version",4100
2020-01-11 18:43:00,Boney M.,Daddy Cool,4932
2020-01-11 18:43:00,Boney M.,Mary's Boy Child / Oh My Lord,105190
2020-01-11 18:47:00,Boney M.,Sunny,242240
2020-01-11 18:51:00,Boney M.,Rivers of Babylon,261266
2020-01-11 18:55:00,Boney M.,"Rasputin - 7"" Version",220733
2020-01-11 19:00:00,Boney M.,Ma Baker,274773
2020-01-11 19:03:00,Boney M.,Gotta Go Home,205770
2020-01-12 01:33:00,Ali Sethi,Ranjish Hi Sahi,15610
2020-01-12 02:49:00,Ali Sethi,Ranjish Hi Sahi,321257
2020-01-12 02:51:00,Abida Parveen,Aaqa - Coke Studio Season 9,125072
2020-01-12 02:54:00,Boney M.,Daddy Cool,208600
2020-01-12 02:58:00,Boney M.,"Rasputin - 7"" Version",220733
2020-01-12 02:58:00,Bicep,Glue,4292
2020-01-12 02:58:00,Boney M.,Sunny,33379
2020-01-12 02:58:00,George Harrison,My Sweet Lord - 2014 Mix,655
2020-01-12 03:03:00,Empire of the Sun,We Are The People,267354
2020-01-12 03:06:00,Sia,Original (from Dolittle),213667
2020-01-12 03:10:00,Snowgoons,Starlight,232813
2020-01-12 03:14:00,Duke Dumont,Ocean Drive,8216
2020-01-12 03:14:00,Locnville,Sun in My Pocket,209120
2020-01-12 03:14:00,Armaan Malik,Buttabomma - Telugu,0
2020-01-12 03:17:00,Armaan Malik,Buttabomma - Telugu,158
2020-01-12 03:17:00,Sid Sriram,Samajavaragamana,213818
2020-01-12 03:21:00,Tones And I,Dance Monkey,209438
2020-01-12 03:23:00,Roddy Ricch,The Box,155575
2020-01-12 03:23:00,Justin Bieber,Yummy,12000
2020-01-12 03:24:00,Future,Life Is Good (feat. Drake),25947
2020-01-12 03:24:00,Arizona Zervas,ROXANNE,21340
2020-01-12 03:27:00,The Weeknd,Blinding Lights,201573
2020-01-12 03:28:00,KAROL G,Tusa,11809
2020-01-12 03:31:00,Dua Lipa,Don't Start Now,183290
2020-01-12 03:32:00,Trevor Daniel,Falling,74381
2020-01-12 03:35:00,Selena Gomez,Rare,220589
2020-01-12 03:38:00,Maroon 5,Memories,189486
2020-01-12 03:42:00,Post Malone,Circles,215280
2020-01-12 03:45:00,Billie Eilish,everything i wanted,15855
2020-01-12 03:45:00,Selena Gomez,Lose You To Love Me,206458
2020-01-12 07:34:00,Billie Eilish,everything i wanted,59950
2020-01-12 07:34:00,Mac Miller,Good News,3841
2020-01-12 07:37:00,Shawn Mendes,Señorita,190799
2020-01-12 07:37:00,Black Eyed Peas,RITMO (Bad Boys For Life),13997
2020-01-12 07:40:00,Lewis Capaldi,Someone You Loved,182160
2020-01-12 07:44:00,Harry Styles,Adore You,207133
2020-01-12 07:46:00,Camila Cabello,My Oh My (feat. DaBaby),170746
2020-01-12 07:47:00,blackbear,hot girl bummer,10128
2020-01-12 07:47:00,Billie Eilish,bad guy,23935
2020-01-12 07:49:00,Regard,Ride It,157605
2020-01-12 07:50:00,DaBaby,BOP,37159
2020-01-12 07:53:00,Halsey,You should be sad,205473
2020-01-12 07:56:00,Bad Bunny,Vete,192024
2020-01-12 07:59:00,Harry Styles,Watermelon Sugar,174000
2020-01-12 08:01:00,Travis Scott,HIGHEST IN THE ROOM,130558
2020-01-12 09:42:00,Travis Scott,HIGHEST IN THE ROOM,28286
2020-01-12 09:46:00,Bastille,Of The Night,214205
2020-01-12 09:50:00,Calvin Harris,We'll Be Coming Back (feat. Example),234360
2020-01-12 09:53:00,Of Monsters and Men,Mountain Sound,211453
2020-01-12 09:56:00,Nina Nesbitt,The Apple Tree,171173
2020-01-12 10:02:00,HAIM,Falling - Duke Dumont Remix,334080
2020-01-12 10:06:00,CHVRCHES,Dead Air,5173
2020-01-12 10:06:00,Kaiser Chiefs,Coming Home,290186
2020-01-12 10:10:00,Avicii,Waiting For Love,230613
2020-01-12 10:12:00,Lost Frequencies,Crazy,113166
2020-01-12 10:15:00,Oceans Ahead,Down,171240
2020-01-12 10:22:00,R.E.M.,Drive,15760
2020-01-12 11:07:00,R.E.M.,Drive,18074
2020-01-12 11:08:00,Lane 8,Atlas,34107
2020-01-12 11:12:00,Ariane Moffatt,N'attends pas mon sourire,231093
2020-01-12 11:15:00,Palmer,Breathe,220960
2020-01-12 11:20:00,Jean-Michel Blais,igloo,274946
2020-01-12 11:24:00,Tep No,Toluca Lake,224887
2020-01-12 11:27:00,Ghostly Kisses,Touch,204960
2020-01-12 11:30:00,Fjord,Lay Down Your Veil,196653
2020-01-12 11:31:00,Sarah Bourdon,Gamma,52719
2020-01-12 11:36:00,Iron Maiden,The Trooper - 2015 Remaster,252733
2020-01-12 11:39:00,Iron Maiden,Run to the Hills - 2015 Remaster,218099
2020-01-12 11:44:00,Cream,White Room,298333
2020-01-12 11:49:00,Fleetwood Mac,The Chain - 2004 Remaster,270213
2020-01-12 11:53:00,The Moody Blues,Nights In White Satin - Single Version / Mono Mix,269106
2020-01-12 11:59:00,The Rolling Stones,Wild Horses - 2009 Mix,341773
2020-01-12 12:05:00,Pink Floyd,Comfortably Numb,382296
2020-01-12 12:09:00,Bob Dylan,"Baby, Let Me Follow You Down - Live at Royal Albert Hall, London, UK - May 26, 1966",223333
2020-01-12 12:11:00,The Yardbirds,Heart Full of Soul,147893
2020-01-12 12:18:00,Steve Miller Band,Rock’n Me - Alternate Version 1,191800
2020-01-12 12:19:00,America,A Horse with No Name,19892
2020-01-12 12:22:00,Pink Floyd,Money,85434
2020-01-12 12:33:00,Pritam,Safar,295452
2020-01-12 18:10:00,Ali Sethi,Ranjish Hi Sahi,336866
2020-01-12 18:13:00,The Glitter Band,Rock and Roll Part 2 - Re-Recorded,183360
2020-01-12 18:20:00,Abida Parveen,Aaqa - Coke Studio Season 9,457123
2020-01-12 18:29:00,Mohit Chauhan,Phir Se Ud Chala,268833
2020-01-12 18:33:00,Mohit Chauhan,Jo Bhi Main,273500
2020-01-12 18:39:00,Alka Yagnik,Agar Tum Saath Ho,341054
2020-01-12 18:42:00,A.R. Rahman,Kun Faya Kun,1546
2020-01-12 18:42:00,Mohit Chauhan,Aur Ho,1403
2020-01-12 18:42:00,A.R. Rahman,Tango For Taj,1778
2020-01-12 18:42:00,Mohit Chauhan,Sheher Mein,1268
2020-01-12 18:42:00,Harshdeep Kaur,Katiya Karun,175193
2020-01-12 18:42:00,Mohit Chauhan,Haawa Haawa,586
2020-01-12 18:54:00,Kavita Krishnamurthy,Tum Ko,345300
2020-01-12 18:57:00,A.R. Rahman,The Dichotomy Of Fame,160500
